"z","N","combm","sd","se","ci","replicate","fit","se.fit"
2,500,2.63429533144,0.0957027757873643,0.00427995824591935,0.00840895975795786,32,0.131045847305804,0.00146272593462878
2.1,500,2.63956249712,0.0834063032071419,0.00373004327446256,0.00732852565099255,32,0.137447028095306,0.00156623581482357
2.2,500,2.60013835206,0.0976281070458109,0.00436606167738119,0.00857812970041582,32,0.144110357287337,0.00169315079420776
2.3,500,2.56487341854,0.190681645406689,0.00852754242381736,0.0167543132329684,32,0.150404552405445,0.00177901318393114
2.4,500,2.61232097314,0.207371541203029,0.00927393725457743,0.0182207770942439,32,0.155798656109048,0.00180005604392963
2.5,500,2.58779057724,0.13456557041514,0.00601795525758577,0.0118236535682276,32,0.160042633618121,0.00179732349424414
2.6,500,2.50577269412,0.189829842207913,0.00848944862669904,0.0166794692301557,32,0.163250008779573,0.00183334321350268
2.7,500,2.59419794648,0.149240994904932,0.00667426019274257,0.0131131151637805,32,0.165844295767711,0.00191612068039217
2.8,500,2.48725795422,0.235761018303696,0.0105435532674327,0.0207152289899693,32,0.168399651234605,0.00199186257945622
2.9,500,2.5228406341,0.162358040001372,0.00726087228273398,0.0142656491780953,32,0.171448045819762,0.0020143409565413
3,500,2.57056291226,0.16402489319207,0.00733541622359222,0.0144121078496195,32,0.175318872397801,0.00199779290079451
3.1,500,2.6083972729,0.167062380211286,0.00747125677270702,0.0146789977689533,32,0.180046025385781,0.00200966300094966
3.2,500,2.5504717568,0.20274039198148,0.00906682596511083,0.0178138594566236,32,0.185354519552034,0.00210096964082596
3.3,500,2.56477831658,0.21999022439283,0.00983826192255601,0.0193295223554808,32,0.190730777376015,0.00223639111851492
3.4,500,2.58608393894,0.145608992751156,0.00651183211853719,0.0127939879524676,32,0.19557097714356,0.00232589098676818
3.5,500,2.52461718652,0.246537422762345,0.0110254887258841,0.021662101749748,32,0.199375398524721,0.00232007937784937
3.6,500,2.52574315352,0.221149903460949,0.00989012434712395,0.0194314179853173,32,0.201923607504999,0.00226466571858202
3.7,500,2.62165116508,0.114049605720783,0.0051004534239744,0.0100210107494463,32,0.203357040371996,0.002262052711702
3.8,500,2.49659747678,0.246758995181795,0.0110353977457207,0.0216815702922568,32,0.204131868989229,0.00235069004299516
3.9,500,2.48275161884,0.188196027016321,0.0084163821900776,0.0165359134546308,32,0.204866131263373,0.00245121989416005
4,500,2.64628654766,0.103973856306975,0.00464985221170384,0.00913570130408365,32,0.206147329798444,0.0024643785094585
4.1,500,2.47472041922,0.30174180387271,0.0134943037022558,0.0265126550947359,32,0.208366655142399,0.00238016303065341
4.2,500,2.61557119444,0.126937405498789,0.00567681335165494,0.0111534020391478,32,0.21161883166053,0.00230891095247236
4.3,500,2.51897193424,0.170893343861177,0.00764258267551678,0.0150156068056411,32,0.215681427163262,0.0023939976965107
4.4,500,2.56025365508,0.208750926179482,0.00933562522606726,0.0183419772649004,32,0.22007588535752,0.00262160002479704
4.5,500,2.45421636656,0.256459630818689,0.0114692233599018,0.0225339202270016,32,0.224203341810857,0.0028032876105691
4.6,500,2.40038171892,0.337784176717151,0.015106167617267,0.0296795315028309,32,0.227526863104024,0.00277617933811467
4.7,500,2.39118179778,0.29317206129367,0.0131110531631276,0.025759671496399,32,0.229742164307203,0.00259420142557853
4.8,500,2.49490059154,0.223136353457231,0.00997896109163578,0.0196059581482594,32,0.230866082163795,0.00265249899083299
4.9,500,2.46799774946,0.195922058813694,0.00876190083598262,0.0172147640933747,32,0.231197289456303,0.00337940166158057
5,500,2.47768167806,0.226412381190791,0.0101254695058041,0.0198938075356029,32,0.231156493279298,0.00465567468111729
0.1,500,2.64891537454,0.142700594374775,0.00638176458903243,0.0125384404544365,33,0.118414628969875,0.00238496432502669
0.2,500,2.6768920153,0.0609530407008458,0.00272590284884805,0.00535566144410884,33,0.102921802257168,0.00150440392436505
0.3,500,2.67348201146,0.0618036954713268,0.00276394528669165,0.00543040453984499,33,0.0903165954233702,0.0010376781031272
0.4,500,2.63983831588,0.0853109513768969,0.00381522173007841,0.00749587826621996,33,0.0809662197883378,0.000914253956961087
0.5,500,2.64231437886,0.0550365081765637,0.00246130747054039,0.00483580312762827,33,0.0749675077373231,0.000914719445302768
0.6,500,2.67033852464,0.0695986650626542,0.00311254692446669,0.00611531242332804,33,0.0721823632550307,0.000902519663533186
0.7,500,2.64411504098,0.0667549387929645,0.00298537161949813,0.00586544736384849,33,0.0723380159230808,0.000861708878415525
0.8,500,2.6271926145,0.06254604800052,0.00279714430106255,0.00549563161913131,33,0.075067028041255,0.000833220989763763
0.9,500,2.6571443685,0.0778465077436556,0.00348140166251556,0.00684001216817771,33,0.0798741776686695,0.00087148370582829
1,500,2.66364647316,0.0882997928650036,0.00394888678490598,0.00775849392798765,33,0.0860848191844542,0.000983343059296485
1.1,500,2.60556456152,0.122668543757238,0.00548590405084181,0.0107783169248273,33,0.0928570559070781,0.00111005528547459
1.2,500,2.61952943616,0.0695578660636952,0.00311072233776496,0.00611172760420875,33,0.09931566952408,0.00118831035388044
1.3,500,2.5620441423,0.158609881597547,0.00709324954310615,0.0139363158549506,33,0.104782103787817,0.001206623195476
1.4,500,2.65232768894,0.111560894355085,0.00498915486817285,0.00980233920568849,33,0.10898340863329,0.00121228266588899
1.5,500,2.6131693838,0.096184514331711,0.00430150224857017,0.00845128789316544,33,0.112113643772505,0.00125740585152179
1.6,500,2.63454174404,0.0859591766272795,0.00384421124457016,0.00755283481737235,33,0.114715317993894,0.00133491215852504
1.7,500,2.59818444728,0.114402914227833,0.00511625386075023,0.0100520543319702,33,0.117457719326861,0.00139690384891931
1.8,500,2.64235544716,0.0799985573826696,0.00357764424819134,0.00702910280491957,33,0.120919806523047,0.00141783085604142
1.9,500,2.57434160178,0.137074083358431,0.00613013936685847,0.0120440649849175,33,0.12544045398069,0.0014218514130741
2,500,2.6090559002,0.103750408323888,0.00463985931411147,0.00911606796448279,33,0.131045847305804,0.00146272593462878
2.1,500,2.6203757378,0.108518636986121,0.00485310098253181,0.00953503013781147,33,0.137447028095306,0.00156623581482357
2.2,500,2.59155339126,0.176875410648576,0.00791010883516811,0.0155412233143662,33,0.144110357287337,0.00169315079420776
2.3,500,2.57612065024,0.117940501264846,0.00527445956257193,0.0103628857241611,33,0.150404552405445,0.00177901318393114
2.4,500,2.46896112472,0.206401123898929,0.00923053887340725,0.0181355110192376,33,0.155798656109048,0.00180005604392963
2.5,500,2.5780830481,0.137673931063903,0.00615696537177013,0.0120967708252102,33,0.160042633618121,0.00179732349424414
2.6,500,2.57444547838,0.147051456814169,0.00657634107253714,0.0129207305903732,33,0.163250008779573,0.00183334321350268
2.7,500,2.48098767662,0.220186571314635,0.00984704282384256,0.0193467744503179,33,0.165844295767711,0.00191612068039217
2.8,500,2.60572004586,0.148067402280998,0.00662177553504238,0.013009997014221,33,0.168399651234605,0.00199186257945622
2.9,500,2.56808513706,0.193905569068504,0.00867172067305911,0.0170375844767948,33,0.171448045819762,0.0020143409565413
3,500,2.56936325718,0.168613893570133,0.00754064255947465,0.0148153220635325,33,0.175318872397801,0.00199779290079451
3.1,500,2.54368740304,0.183937855667812,0.00822595097817546,0.0161617676556453,33,0.180046025385781,0.00200966300094966
3.2,500,2.4430350313,0.282547146204051,0.0126358925152166,0.0248261094060074,33,0.185354519552034,0.00210096964082596
3.3,500,2.58183593908,0.168481595828529,0.00753472602460473,0.0148036976735807,33,0.190730777376015,0.00223639111851492
3.4,500,2.54740830206,0.136861622359893,0.00612063782215252,0.0120253970207739,33,0.19557097714356,0.00232589098676818
3.5,500,2.47532496648,0.275331927224938,0.0123132181130197,0.0241921415242918,33,0.199375398524721,0.00232007937784937
3.6,500,2.57179399676,0.196266704106847,0.00877731384205494,0.0172450464794084,33,0.201923607504999,0.00226466571858202
3.7,500,2.61610833646,0.158222323691423,0.00707591742663994,0.0139022629363215,33,0.203357040371996,0.002262052711702
3.8,500,2.57662805724,0.188692447410533,0.00843858278501512,0.016579531616002,33,0.204131868989229,0.00235069004299516
3.9,500,2.63221182016,0.0959130529243914,0.00428936212536948,0.00842743583630284,33,0.204866131263373,0.00245121989416005
4,500,2.4092013043,0.333772214954104,0.014926747232761,0.0293270190000496,33,0.206147329798444,0.0024643785094585
4.1,500,2.54035665164,0.194343860678544,0.00869132166973944,0.0170760951310653,33,0.208366655142399,0.00238016303065341
4.2,500,2.36646672414,0.252519818543567,0.0112930295985865,0.0221877471656369,33,0.21161883166053,0.00230891095247236
4.3,500,2.5562944182,0.278744034405871,0.0124658121850814,0.0244919475825618,33,0.215681427163262,0.0023939976965107
4.4,500,2.60022984864,0.176320632221045,0.00788529838963991,0.0154924775028334,33,0.22007588535752,0.00262160002479704
4.5,500,2.55470005436,0.164558608060375,0.00735928467811487,0.0144590029037377,33,0.224203341810857,0.0028032876105691
4.6,500,2.5197705766,0.228281196676039,0.0102090454750525,0.0200580116987654,33,0.227526863104024,0.00277617933811467
4.7,500,2.4095871401,0.358137269529323,0.0160163855988746,0.0314678635235009,33,0.229742164307203,0.00259420142557853
4.8,500,2.51986174854,0.243852273549324,0.0109054052024832,0.0214261701219489,33,0.230866082163795,0.00265249899083299
4.9,500,2.48460464168,0.216343651220215,0.00967518221257813,0.0190091148562135,33,0.231197289456303,0.00337940166158057
5,500,2.60149087366,0.201186820609119,0.00899734814118094,0.0176773543339266,33,0.231156493279298,0.00465567468111729
0.1,500,2.6055997401,0.17478109106676,0.00781644801613714,0.015357205150432,34,0.118414628969875,0.00238496432502669
0.2,500,2.65636475568,0.0613124259144796,0.00274197504420392,0.00538723895870221,34,0.102921802257168,0.00150440392436505
0.3,500,2.65843614294,0.106202455298382,0.00474951818849129,0.00933151797795944,34,0.0903165954233702,0.0010376781031272
0.4,500,2.64648223692,0.0722676247152156,0.00323190642871332,0.00634982154941511,34,0.0809662197883378,0.000914253956961087
0.5,500,2.67372071028,0.101965415995435,0.00456003203039675,0.00895922895396576,34,0.0749675077373231,0.000914719445302768
0.6,500,2.66913981234,0.0734587198117609,0.00328517382078416,0.00645447756019796,34,0.0721823632550307,0.000902519663533186
0.7,500,2.63844295364,0.0791512883138627,0.00353975322352963,0.00695465719511209,34,0.0723380159230808,0.000861708878415525
0.8,500,2.63225090252,0.093906068596674,0.00419960705763842,0.00825109141674154,34,0.075067028041255,0.000833220989763763
0.9,500,2.61667095382,0.0806014442724416,0.00360460616955681,0.00708207568426381,34,0.0798741776686695,0.00087148370582829
1,500,2.62188891146,0.0655421115618659,0.00293113233682414,0.00575888185103282,34,0.0860848191844542,0.000983343059296485
1.1,500,2.6379391353,0.0884851511974674,0.00395717626153768,0.00777478050636187,34,0.0928570559070781,0.00111005528547459
1.2,500,2.6467350221,0.0757300119579366,0.00338674909349636,0.00665404548389322,34,0.09931566952408,0.00118831035388044
1.3,500,2.61980050102,0.07514104069888,0.00336040949805548,0.00660229530658379,34,0.104782103787817,0.001206623195476
1.4,500,2.61553373186,0.114090691259901,0.00510229082514161,0.0100246207455225,34,0.10898340863329,0.00121228266588899
1.5,500,2.6014229959,0.15051972945364,0.00673144694026434,0.0132254716474115,34,0.112113643772505,0.00125740585152179
1.6,500,2.6408868691,0.106785993424661,0.00477561480684776,0.00938279077104978,34,0.114715317993894,0.00133491215852504
1.7,500,2.55469750372,0.193430855325711,0.00865049082908434,0.0169958735783715,34,0.117457719326861,0.00139690384891931
1.8,500,2.50863845212,0.189542884812077,0.00847661550182435,0.0166542556125361,34,0.120919806523047,0.00141783085604142
1.9,500,2.5331055081,0.198786667860548,0.00889001004713715,0.0174664640257862,34,0.12544045398069,0.0014218514130741
2,500,2.58374729368,0.13769132645859,0.00615774331747047,0.0120982992779923,34,0.131045847305804,0.00146272593462878
2.1,500,2.60584356996,0.0734842095699378,0.00328631375742443,0.00645671722721897,34,0.137447028095306,0.00156623581482357
2.2,500,2.56510808064,0.156774835953631,0.00701118380707392,0.0137750788913751,34,0.144110357287337,0.00169315079420776
2.3,500,2.58481971378,0.171645032134301,0.00767619919704867,0.0150816541735176,34,0.150404552405445,0.00177901318393114
2.4,500,2.57013839118,0.19025560849388,0.00850848947385802,0.0167168793421982,34,0.155798656109048,0.00180005604392963
2.5,500,2.50786434272,0.216801044779723,0.00969563747440872,0.0190493039103324,34,0.160042633618121,0.00179732349424414
2.6,500,2.56018542882,0.179875257084653,0.00804426604623068,0.0158048059299537,34,0.163250008779573,0.00183334321350268
2.7,500,2.51440815762,0.205612064295335,0.00919525105516852,0.0180661800056001,34,0.165844295767711,0.00191612068039217
2.8,500,2.59088959514,0.213406895389179,0.0095438464991478,0.0187510757199506,34,0.168399651234605,0.00199186257945622
2.9,500,2.50637597116,0.248174253155418,0.0110986900064151,0.0218059224570651,34,0.171448045819762,0.0020143409565413
3,500,2.58142451822,0.181608075152166,0.00812176002606269,0.0159570606297543,34,0.175318872397801,0.00199779290079451
3.1,500,2.45662334256,0.215157732601036,0.0096221463196128,0.0189049136785273,34,0.180046025385781,0.00200966300094966
3.2,500,2.48151564192,0.244349044067196,0.0109276214554268,0.0214698190470648,34,0.185354519552034,0.00210096964082596
3.3,500,2.59343346504,0.103549625356364,0.0046308800268293,0.00909842609484939,34,0.190730777376015,0.00223639111851492
3.4,500,2.5276343481,0.222661388707035,0.0099577200222687,0.0195642251949779,34,0.19557097714356,0.00232589098676818
3.5,500,2.43905512302,0.28438141282258,0.0127179234121744,0.0249872779202295,34,0.199375398524721,0.00232007937784937
3.6,500,2.50890782608,0.201425168660069,0.00900800739006548,0.0176982968734959,34,0.201923607504999,0.00226466571858202
3.7,500,2.59217971882,0.0942270341652835,0.00421396107423538,0.00827929317502831,34,0.203357040371996,0.002262052711702
3.8,500,2.5836975001,0.125231090000575,0.00560050460275358,0.0110034759973918,34,0.204131868989229,0.00235069004299516
3.9,500,2.57836695498,0.220277166081543,0.00985109434498683,0.0193547345929882,34,0.204866131263373,0.00245121989416005
4,500,2.53640751324,0.217670385378091,0.00973451556787978,0.0191256888432406,34,0.206147329798444,0.0024643785094585
4.1,500,2.55297017646,0.167540876615692,0.00749265578245183,0.014721041032337,34,0.208366655142399,0.00238016303065341
4.2,500,2.42663954768,0.318961586219114,0.014264395779942,0.0280256776335327,34,0.21161883166053,0.00230891095247236
4.3,500,2.54559154494,0.219942715198924,0.00983613724681339,0.019325347942603,34,0.215681427163262,0.0023939976965107
4.4,500,2.43593365214,0.252148520578262,0.01127642464878,0.022155122932716,34,0.22007588535752,0.00262160002479704
4.5,500,2.60894825668,0.147931471874479,0.00661569654245868,0.0129980534388242,34,0.224203341810857,0.0028032876105691
4.6,500,2.5245056515,0.206780001241464,0.00924748278326807,0.0181688012169394,34,0.227526863104024,0.00277617933811467
4.7,500,2.37940723312,0.283740749660105,0.0126892720845349,0.0249309858147254,34,0.229742164307203,0.00259420142557853
4.8,500,2.49416554542,0.227754562718462,0.0101854936884844,0.0200117388114849,34,0.230866082163795,0.00265249899083299
4.9,500,2.49804035386,0.221653027252902,0.00991262472712207,0.019475625143208,34,0.231197289456303,0.00337940166158057
5,500,2.6269003526,0.172641549575434,0.00772076481183139,0.0151692135467087,34,0.231156493279298,0.00465567468111729
0.1,500,2.68393902326,0.0733184739246156,0.00327890183403973,0.00644215480350129,35,0.118414628969875,0.00238496432502669
0.2,500,2.64485008664,0.102265172086251,0.00457343753031143,0.00898556713364902,35,0.102921802257168,0.00150440392436505
0.3,500,2.64435678318,0.0770199109324773,0.00344443512931997,0.00676738293392542,35,0.0903165954233702,0.0010376781031272
0.4,500,2.67124675904,0.0651670079134616,0.00291435719169534,0.00572592323036017,35,0.0809662197883378,0.000914253956961087
0.5,500,2.69262162478,0.0548786811891302,0.00245424923308868,0.00482193560105833,35,0.0749675077373231,0.000914719445302768
0.6,500,2.66601639532,0.063112617923022,0.00282248207827698,0.00554541349472679,35,0.0721823632550307,0.000902519663533186
